domain_id,domain_name,기업명,스킬
10007,IT정보통신업,㈜원라인에듀,Linux
10007,IT정보통신업,㈜에이텍모빌리티,Android
10007,IT정보통신업,㈜에이텍모빌리티,iOS
10007,IT정보통신업,㈜에이텍모빌리티,Java
10007,IT정보통신업,㈜에이텍모빌리티,JSP
10007,IT정보통신업,㈜에이텍모빌리티,Node.js
10007,IT정보통신업,㈜에이텍모빌리티,Python
10007,IT정보통신업,㈜에이텍모빌리티,React
10007,IT정보통신업,㈜에이텍모빌리티,Linux
10007,IT정보통신업,㈜에이텍모빌리티,MQTT
10007,IT정보통신업,㈜숨코리아,CSS
10007,IT정보통신업,㈜숨코리아,HTML
10007,IT정보통신업,㈜숨코리아,JavaScript
10007,IT정보통신업,㈜숨코리아,PHP
10007,IT정보통신업,롤링씨드,Google Analytics
10007,IT정보통신업,롤링씨드,Tableau
10007,IT정보통신업,㈜아이엑세스,Java
10007,IT정보통신업,㈜아이엑세스,Spring Boot
10007,IT정보통신업,㈜이글루코퍼레이션,Python
10007,IT정보통신업,㈜워크와이즈,React
10007,IT정보통신업,㈜워크와이즈,Next.js
10007,IT정보통신업,㈜클라리파이,Docker
10007,IT정보통신업,㈜클라리파이,Kubernetes
10007,IT정보통신업,㈜클라리파이,Python
10007,IT정보통신업,㈜클라리파이,Linux
10007,IT정보통신업,㈜오길,Google Analytics
10007,IT정보통신업,㈜티웍스아이앤씨,Java
10007,IT정보통신업,㈜티웍스아이앤씨,Oracle
10007,IT정보통신업,㈜티웍스아이앤씨,Python
10007,IT정보통신업,㈜와트,JavaScript
10007,IT정보통신업,㈜와트,MSSQL
10007,IT정보통신업,㈜와트,Node.js
10007,IT정보통신업,㈜와트,React
10007,IT정보통신업,㈜와트,TypeScript
10007,IT정보통신업,㈜와트,Vue.js
10007,IT정보통신업,㈜와트,REST API
10007,IT정보통신업,㈜에이아이월드,Java
10007,IT정보통신업,㈜에이아이월드,React
10007,IT정보통신업,㈜에이아이월드,Spring
10007,IT정보통신업,㈜블루케이,Java
10007,IT정보통신업,엔에이치엔㈜,Java
10007,IT정보통신업,엔에이치엔㈜,JavaScript
10007,IT정보통신업,엔에이치엔㈜,Python
10007,IT정보통신업,오뜨베베,HTML
